model,id,product_inventory,image,alt_text,is_feature,created_at,updated_at
inventory.media,202,202,images/default.png,a default image solid color,True,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.media,203,203,images/default.png,a default image solid color,True,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.media,204,204,images/default.png,a default image solid color,True,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.media,205,205,images/default.png,a default image solid color,True,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.media,206,206,images/default.png,a default image solid color,True,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.media,207,207,images/default.png,a default image solid color,True,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.media,208,208,images/default.png,a default image solid color,True,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.media,209,209,images/default.png,a default image solid color,True,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.media,210,210,images/default.png,a default image solid color,True,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.media,211,211,images/default.png,a default image solid color,True,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.media,212,212,images/default.png,a default image solid color,True,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.media,213,213,images/default.png,a default image solid color,True,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.media,214,214,images/default.png,a default image solid color,True,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.media,215,215,images/default.png,a default image solid color,True,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.media,216,216,images/default.png,a default image solid color,True,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.media,217,217,images/default.png,a default image solid color,True,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.media,218,218,images/default.png,a default image solid color,True,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.media,219,219,images/default.png,a default image solid color,True,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.media,220,220,images/default.png,a default image solid color,True,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.media,221,221,images/default.png,a default image solid color,True,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.media,222,222,images/default.png,a default image solid color,True,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.media,223,223,images/default.png,a default image solid color,True,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.media,224,224,images/default.png,a default image solid color,True,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.media,225,225,images/default.png,a default image solid color,True,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.media,226,226,images/default.png,a default image solid color,True,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.media,227,227,images/default.png,a default image solid color,True,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.media,228,228,images/default.png,a default image solid color,True,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.media,229,229,images/default.png,a default image solid color,True,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.media,230,230,images/default.png,a default image solid color,True,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.media,231,231,images/default.png,a default image solid color,True,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.media,232,232,images/default.png,a default image solid color,True,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.media,233,233,images/default.png,a default image solid color,True,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.media,234,234,images/default.png,a default image solid color,True,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.media,235,235,images/default.png,a default image solid color,True,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.media,236,236,images/default.png,a default image solid color,True,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.media,237,237,images/default.png,a default image solid color,True,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.media,238,238,images/default.png,a default image solid color,True,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.media,239,239,images/default.png,a default image solid color,True,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.media,240,240,images/default.png,a default image solid color,True,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.media,241,241,images/default.png,a default image solid color,True,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.media,242,242,images/default.png,a default image solid color,True,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.media,243,243,images/default.png,a default image solid color,True,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.media,244,244,images/default.png,a default image solid color,True,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
